altitude,latitude,longitude,position_covariance_type,service,status,Time (s)
8.27735962532,1.26730319918,103.790911195,2,5,2,1726755085.8
8.27898294572,1.26730319779,103.790911202,2,5,2,1726755085.84
8.2738592336,1.2673032143,103.790911189,2,5,2,1726755085.9
8.2751291031,1.2673032044,103.790911208,2,5,2,1726755085.94
8.2691921154,1.26730318933,103.79091119,2,5,2,1726755086.02
8.26652264036,1.26730320277,103.790911182,2,5,2,1726755086.05
8.26723882463,1.26730320241,103.790911172,2,5,2,1726755086.1
8.26952739805,1.26730320062,103.790911182,2,5,2,1726755086.14
8.26407051086,1.26730318746,103.790911146,2,5,2,1726755086.2
8.26379139442,1.26730318475,103.790911152,2,5,2,1726755086.25
8.26298683137,1.267303185,103.790911138,2,5,2,1726755086.3
8.3112221472,1.26730331939,103.790911077,2,5,2,1726755086.35
8.31621977407,1.26730333618,103.790911101,2,5,2,1726755086.39
8.31570037082,1.26730333773,103.790911104,2,5,2,1726755086.44
8.30644180998,1.26730333444,103.790911081,2,5,2,1726755086.51
8.31067857798,1.26730332728,103.790911073,2,5,2,1726755086.55
8.31401520036,1.26730331884,103.790911078,2,5,2,1726755086.59
8.31716538686,1.26730331675,103.790911098,2,5,2,1726755086.64
8.31471274886,1.26730332434,103.790911116,2,5,2,1726755086.71
8.3111210335,1.26730332995,103.790911112,2,5,2,1726755086.76
8.31055380311,1.26730332556,103.790911117,2,5,2,1726755086.8
8.31239767279,1.26730331653,103.790911129,2,5,2,1726755086.85
8.31464911345,1.2673033041,103.790911115,2,5,2,1726755086.89
8.31658888701,1.267303319,103.790911098,2,5,2,1726755086.95
8.31029837951,1.26730333834,103.79091109,2,5,2,1726755087.04
8.31153181288,1.26730334384,103.790911084,2,5,2,1726755087.05
8.31349424552,1.26730333715,103.790911089,2,5,2,1726755087.12
8.31435526907,1.26730334847,103.790911086,2,5,2,1726755087.15
8.3121819282,1.26730334864,103.790911101,2,5,2,1726755087.2
8.31413652841,1.26730334021,103.790911101,2,5,2,1726755087.24
8.31275252439,1.26730334047,103.790911098,2,5,2,1726755087.29
8.33473524917,1.2673033415,103.790910888,2,5,2,1726755087.35
8.33019352145,1.26730334751,103.790910893,2,5,2,1726755087.41
8.33383702673,1.26730334612,103.7909109,2,5,2,1726755087.44
8.33455306012,1.26730335313,103.790910889,2,5,2,1726755087.51
8.33108966425,1.26730336038,103.790910875,2,5,2,1726755087.54
8.32760606427,1.26730334938,103.790910912,2,5,2,1726755087.59
8.32943902351,1.26730334544,103.790910913,2,5,2,1726755087.65
8.3284664005,1.26730333672,103.790910893,2,5,2,1726755087.7
8.33014325425,1.26730331508,103.790910874,2,5,2,1726755087.74
8.3329764409,1.26730333631,103.79091089,2,5,2,1726755087.79
8.33669223823,1.26730335091,103.79091089,2,5,2,1726755087.84
8.32830680721,1.26730335092,103.790910885,2,5,2,1726755087.91
8.31281601079,1.26730333107,103.790910865,2,5,2,1726755087.94
8.32093390636,1.26730334786,103.790910852,2,5,2,1726755088.02
8.32631577458,1.26730335216,103.790910854,2,5,2,1726755088.04
8.32663876284,1.26730334802,103.790910861,2,5,2,1726755088.09
8.32588565256,1.26730334789,103.790910864,2,5,2,1726755088.15
8.32685473468,1.26730334899,103.79091086,2,5,2,1726755088.2
8.32234668918,1.26730334304,103.79091087,2,5,2,1726755088.24
8.32219344191,1.26730336394,103.790910856,2,5,2,1726755088.32
8.34184980299,1.26730358109,103.790910589,2,5,2,1726755088.34
8.34698092006,1.2673035722,103.790910583,2,5,2,1726755088.39
8.34195153415,1.26730356594,103.790910602,2,5,2,1726755088.44
8.34446881246,1.26730357396,103.790910589,2,5,2,1726755088.51
8.34519903176,1.26730358875,103.790910602,2,5,2,1726755088.54
8.34651200008,1.26730357046,103.790910613,2,5,2,1726755088.59
8.33953744825,1.26730357939,103.790910618,2,5,2,1726755088.65
8.34623468108,1.26730357426,103.790910625,2,5,2,1726755088.7
8.34146115929,1.26730357675,103.790910612,2,5,2,1726755088.74
8.34127932321,1.2673035866,103.790910596,2,5,2,1726755088.79
8.33329368569,1.26730357206,103.790910589,2,5,2,1726755088.85
8.33604416996,1.26730359635,103.79091056,2,5,2,1726755088.92
8.33668244537,1.26730358328,103.790910573,2,5,2,1726755088.95
8.33332374506,1.26730356297,103.790910598,2,5,2,1726755089.02
8.33458462171,1.26730357117,103.790910591,2,5,2,1726755089.05
8.33406872582,1.26730357053,103.790910591,2,5,2,1726755089.09
8.32994835265,1.26730356766,103.790910601,2,5,2,1726755089.16
8.32741877064,1.26730357639,103.790910594,2,5,2,1726755089.2
8.32743612677,1.26730356907,103.790910612,2,5,2,1726755089.24
8.32582080085,1.26730357076,103.7909106,2,5,2,1726755089.29
8.34010977019,1.26730363225,103.790910418,2,5,2,1726755089.35
8.33568651881,1.26730363731,103.790910428,2,5,2,1726755089.39
8.33550969977,1.26730363125,103.79091042,2,5,2,1726755089.46
8.33329011966,1.26730362869,103.790910414,2,5,2,1726755089.5
8.32891972177,1.26730361272,103.790910416,2,5,2,1726755089.55
8.32879632525,1.26730361421,103.790910408,2,5,2,1726755089.59
8.33071351796,1.26730361828,103.790910436,2,5,2,1726755089.65
8.32601759583,1.26730362663,103.79091041,2,5,2,1726755089.69
8.32804693282,1.26730360926,103.790910412,2,5,2,1726755089.75
8.33222430572,1.26730360405,103.790910432,2,5,2,1726755089.79
8.32770887855,1.26730360586,103.79091044,2,5,2,1726755089.85
8.33375161234,1.26730363348,103.790910428,2,5,2,1726755089.9
8.33142097574,1.26730364481,103.790910431,2,5,2,1726755089.94
8.33549461048,1.26730360877,103.790910433,2,5,2,1726755090.02
8.33163598366,1.26730360271,103.790910431,2,5,2,1726755090.04
8.3357578218,1.26730361014,103.790910436,2,5,2,1726755090.09
8.33131203335,1.26730361707,103.790910411,2,5,2,1726755090.15
8.33143149596,1.26730361024,103.790910422,2,5,2,1726755090.2
8.33682488278,1.26730360611,103.790910443,2,5,2,1726755090.24
8.3315917924,1.2673036103,103.790910455,2,5,2,1726755090.3
8.3377808081,1.26730375563,103.79091032,2,5,2,1726755090.35
8.33838011976,1.26730376871,103.790910318,2,5,2,1726755090.4
8.33645103965,1.2673037547,103.790910297,2,5,2,1726755090.45
8.33998944983,1.26730375696,103.790910298,2,5,2,1726755090.49
8.33646728471,1.26730374822,103.790910309,2,5,2,1726755090.54
8.33073704503,1.26730375653,103.790910286,2,5,2,1726755090.59
8.33521349169,1.26730375545,103.790910304,2,5,2,1726755090.64
8.33405176457,1.26730374416,103.790910294,2,5,2,1726755090.69
