altitude,latitude,longitude,Time (s)
8.21540014911,2.9445596214,101.30376667,1734609279.58
8.2138076704,2.94455961293,101.303766667,1734609279.63
8.21411439311,2.94455961723,101.303766671,1734609279.69
8.21104886662,2.94455960824,101.303766655,1734609279.73
8.21178579424,2.94455961445,101.30376667,1734609279.78
8.21337469295,2.9445596161,101.303766669,1734609279.83
8.21080877632,2.94455960995,101.30376666,1734609279.87
8.21081891935,2.9445596089,101.303766661,1734609279.94
8.2116286736,2.94455960786,101.303766662,1734609279.97
8.20935955178,2.94455960693,101.303766657,1734609280.06
8.21027280949,2.94455960324,101.303766659,1734609280.07
8.21082837228,2.94455960457,101.303766659,1734609280.13
8.21144486405,2.94455960897,101.303766662,1734609280.18
8.21023182757,2.94455960989,101.303766659,1734609280.24
8.21221128479,2.94455961293,101.30376666,1734609280.27
8.21148087643,2.94455960191,101.303766654,1734609280.34
8.21096242871,2.94455960184,101.303766669,1734609280.38
8.21347983927,2.94455960652,101.303766687,1734609280.44
8.21071087848,2.94455960436,101.303766667,1734609280.51
8.21069993358,2.94455959973,101.303766665,1734609280.54
8.21288470551,2.94455960539,101.30376667,1734609280.58
8.21344227437,2.94455960216,101.303766679,1734609280.63
8.21329735219,2.94455960009,101.303766675,1734609280.68
8.21471846011,2.94455960639,101.303766671,1734609280.73
8.21597838681,2.94455960942,101.303766682,1734609280.78
8.21299930196,2.94455960205,101.303766675,1734609280.87
8.21285981312,2.94455960383,101.303766666,1734609280.88
8.21410858445,2.94455960606,101.303766681,1734609280.95
8.21445179544,2.94455960392,101.303766686,1734609280.98
8.21036788542,2.94455960025,101.303766678,1734609281.06
8.21160758287,2.94455959536,101.303766657,1734609281.08
8.21114956215,2.94455960086,101.303766669,1734609281.13
8.21107583493,2.94455959572,101.303766674,1734609281.18
8.21174455993,2.94455960297,101.303766673,1734609281.23
8.21195751894,2.94455960253,101.303766674,1734609281.28
8.20829813462,2.94455959718,101.303766674,1734609281.35
8.20785148069,2.94455960512,101.303766654,1734609281.37
8.20558147226,2.94455960027,101.30376665,1734609281.44
8.20828740112,2.94455960819,101.303766656,1734609281.47
8.20777160302,2.94455960392,101.303766649,1734609281.54
8.20949079655,2.94455960533,101.303766653,1734609281.59
8.20781482942,2.94455960352,101.303766652,1734609281.64
8.20834898204,2.94455960084,101.303766652,1734609281.67
8.2095057806,2.9445596021,101.303766653,1734609281.74
8.20750538725,2.94455959615,101.303766652,1734609281.77
8.20857214741,2.9445595971,101.303766643,1734609281.84
8.2091226643,2.94455960877,101.30376664,1734609281.88
8.20878695324,2.9445596041,101.303766648,1734609281.93
8.20776584651,2.94455960283,101.303766651,1734609281.97
8.21105918847,2.94455959985,101.303766643,1734609282.07
8.20968193095,2.94455959358,101.303766655,1734609282.08
8.20820942707,2.94455960405,101.303766663,1734609282.13
8.20961821452,2.94455960491,101.30376666,1734609282.18
8.20978774317,2.94455959924,101.303766649,1734609282.27
8.20804356784,2.94455959609,101.303766644,1734609282.29
8.20893570129,2.94455959384,101.30376665,1734609282.33
8.20854309481,2.94455959677,101.30376667,1734609282.38
8.20793647692,2.94455960378,101.303766664,1734609282.44
8.20870031789,2.94455959703,101.303766663,1734609282.48
8.20804030728,2.94455959918,101.303766674,1734609282.54
8.20923167467,2.94455959525,101.303766669,1734609282.58
8.20775286201,2.94455960431,101.303766673,1734609282.64
8.20833256189,2.94455959754,101.30376667,1734609282.67
8.21035389602,2.94455960901,101.303766666,1734609282.72
8.20982793812,2.94455960172,101.303766672,1734609282.78
8.2117057126,2.94455960261,101.303766672,1734609282.82
8.20816682465,2.94455960088,101.30376667,1734609282.89
8.2080416875,2.94455959595,101.303766676,1734609282.94
8.20894205477,2.94455960345,101.303766673,1734609282.97
8.2085110303,2.9445596001,101.303766668,1734609283.04
8.2081971243,2.94455959879,101.303766665,1734609283.09
8.20957227424,2.94455959613,101.303766666,1734609283.13
8.20874514151,2.94455959687,101.303766671,1734609283.18
8.20846448559,2.9445595953,101.303766674,1734609283.25
8.20698015857,2.94455959031,101.303766673,1734609283.28
8.20654950384,2.94455958779,101.30376666,1734609283.34
8.20554241817,2.94455957843,101.303766661,1734609283.39
8.20582005661,2.94455956027,101.30376666,1734609283.46
8.20635657012,2.94455956743,101.303766668,1734609283.48
8.20310968813,2.94455956643,101.303766663,1734609283.53
8.20499270037,2.94455958145,101.30376667,1734609283.59
8.20494644716,2.94455958389,101.303766667,1734609283.64
8.20560901053,2.94455957216,101.303766661,1734609283.68
8.20441452693,2.94455955894,101.303766676,1734609283.73
8.20541286375,2.944559556,101.303766666,1734609283.78
8.20373191405,2.94455956551,101.303766674,1734609283.83
8.20261269528,2.94455956501,101.303766667,1734609283.88
8.20463707857,2.9445595637,101.30376667,1734609283.93
8.20167195983,2.94455955843,101.303766653,1734609284.02
8.20429644641,2.94455956381,101.30376667,1734609284.05
8.20366699714,2.94455957171,101.303766672,1734609284.08
8.20335850865,2.94455957318,101.303766675,1734609284.13
8.20357235707,2.94455957543,101.303766671,1734609284.18
8.20679033268,2.94455957442,101.303766677,1734609284.24
8.2027815925,2.94455956877,101.303766675,1734609284.28
8.20388315246,2.94455956628,101.303766666,1734609284.34
8.20523352642,2.94455958065,101.303766677,1734609284.38
8.20630258229,2.94455959208,101.303766677,1734609284.44
8.20420306176,2.94455958559,101.303766666,1734609284.47
8.2042817995,2.94455958943,101.303766671,1734609284.54
8.2060353281,2.94455958573,101.303766673,1734609284.57
8.20298610162,2.94455958505,101.303766671,1734609284.63
8.20412157755,2.94455959018,101.303766679,1734609284.69
8.20571690891,2.94455959345,101.303766677,1734609284.72
8.20478754397,2.94455958942,101.303766675,1734609284.79
8.20731152408,2.94455959884,101.303766674,1734609284.82
8.20431059971,2.94455958466,101.303766665,1734609284.87
8.20426933561,2.94455959331,101.303766675,1734609284.93
8.20395147055,2.94455959,101.303766682,1734609284.97
8.20578212664,2.94455958452,101.303766668,1734609285.05
8.20289629046,2.94455958556,101.303766673,1734609285.08
8.20386673603,2.94455958614,101.30376668,1734609285.14
8.20310569834,2.9445595891,101.303766675,1734609285.19
8.20668488834,2.94455959029,101.303766679,1734609285.27
8.20472851396,2.94455959434,101.303766686,1734609285.28
8.20654287003,2.94455959403,101.303766686,1734609285.36
8.20488594566,2.94455959271,101.303766674,1734609285.39
8.20363381784,2.9445595918,101.303766676,1734609285.44
8.1999204848,2.94455958366,101.303766662,1734609285.49
8.19875106681,2.94455958287,101.303766658,1734609285.54
8.20034326054,2.94455958251,101.30376666,1734609285.58
8.19804462884,2.94455957813,101.303766659,1734609285.63
8.19943533,2.94455958744,101.303766664,1734609285.67
8.20079863444,2.9445595876,101.30376666,1734609285.73
8.19961114228,2.94455958128,101.303766656,1734609285.78
8.19991561491,2.94455958857,101.303766665,1734609285.85
8.19833310042,2.94455959034,101.303766662,1734609285.87
8.19969887007,2.94455958793,101.303766671,1734609285.92
8.19962977339,2.94455959157,101.303766666,1734609285.98
8.19827581197,2.94455958852,101.303766666,1734609286.06
8.19847397879,2.94455958388,101.303766662,1734609286.08
8.19873782061,2.94455958981,101.303766664,1734609286.13
8.20094143879,2.94455959445,101.30376666,1734609286.18
8.20055222698,2.94455958492,101.303766652,1734609286.23
8.20178779215,2.94455959068,101.303766661,1734609286.28
8.20112177823,2.94455958706,101.303766663,1734609286.34
8.2000251282,2.94455959146,101.30376666,1734609286.4
8.19887380674,2.94455958569,101.303766665,1734609286.46
8.19741492625,2.94455958486,101.303766662,1734609286.49
8.20043956023,2.94455957233,101.303766669,1734609286.53
8.20105329528,2.94455956944,101.303766674,1734609286.58
8.19950197451,2.94455956503,101.303766675,1734609286.63
8.19988229778,2.94455957341,101.303766679,1734609286.68
8.19939943124,2.94455956508,101.303766681,1734609286.73
8.20263704658,2.94455956867,101.303766677,1734609286.79
8.20053671207,2.94455956866,101.30376668,1734609286.83
8.20188595355,2.94455956924,101.303766679,1734609286.87
8.20218453277,2.94455956755,101.303766678,1734609286.92
8.2015281627,2.9445595608,101.30376667,1734609286.98
8.20082405582,2.94455956354,101.303766677,1734609287.06
8.19912732206,2.94455956983,101.303766673,1734609287.08
8.2025937736,2.94455956574,101.303766671,1734609287.14
8.20017755404,2.94455957036,101.303766688,1734609287.19
8.2004864309,2.94455956899,101.303766673,1734609287.23
8.20073258691,2.9445595699,101.303766675,1734609287.31
8.20099593699,2.9445595697,101.303766682,1734609287.34
8.20350341313,2.94455956777,101.303766675,1734609287.38
8.20266171917,2.94455956349,101.303766677,1734609287.46
8.19945739117,2.94455956136,101.303766665,1734609287.47
8.19903109781,2.94455956066,101.30376667,1734609287.53
8.1982266251,2.94455955869,101.303766672,1734609287.58
8.19818053488,2.94455956051,101.303766674,1734609287.62
8.19709454104,2.9445595447,101.303766706,1734609287.67
8.20071182121,2.94455952243,101.303766748,1734609287.72
8.19491820037,2.94455950708,101.303766779,1734609287.78
8.1938445447,2.94455951538,101.30376675,1734609287.83
8.19515083544,2.94455953555,101.303766707,1734609287.88
8.19681674894,2.94455956199,101.303766676,1734609287.93
8.19678535592,2.94455957801,101.303766664,1734609287.98
8.19938889053,2.9445595755,101.303766656,1734609288.05
8.2017897293,2.94455953529,101.303766711,1734609288.08
8.20311152376,2.94455945885,101.303766838,1734609288.13
8.20563655999,2.94455934681,101.303767021,1734609288.18
8.19847957138,2.94455919323,101.303767268,1734609288.25
8.1928936746,2.94455901741,101.303767567,1734609288.29
8.19078230951,2.94455883956,101.303767845,1734609288.34
8.19290090445,2.94455868077,101.303768049,1734609288.39
8.1930981772,2.94455855137,101.303768203,1734609288.46
8.19369374868,2.94455842862,101.303768395,1734609288.48
8.19287115615,2.94455829416,101.303768613,1734609288.54
8.19009273779,2.94455811786,101.303768872,1734609288.58
8.1901715491,2.94455790199,101.303769179,1734609288.65
8.18889187556,2.94455768498,101.303769481,1734609288.67
8.19245008007,2.94455748902,101.303769788,1734609288.73
8.18829712179,2.94455729265,101.303770092,1734609288.77
8.18294920586,2.9445570933,101.303770405,1734609288.82
8.1853622254,2.94455693016,101.303770719,1734609288.87
8.1848408943,2.94455677283,101.303771001,1734609288.94
8.18472223449,2.944556619,101.303771258,1734609288.98
8.18058401719,2.94455648547,101.303771489,1734609289.05
8.18109055236,2.9445563725,101.303771646,1734609289.08
8.17844926659,2.94455628452,101.303771729,1734609289.14
8.18086409662,2.94455622585,101.303771751,1734609289.18
8.18137922045,2.94455619245,101.3037717,1734609289.28
8.18382586259,2.9445562158,101.303771654,1734609289.33
8.18682151381,2.94455626538,101.303771597,1734609289.38
8.19608533476,2.94455631483,101.303771571,1734609289.45
8.19280560967,2.94455634962,101.303771561,1734609289.49
8.1954734344,2.94455636129,101.303771612,1734609289.56
8.19389772974,2.94455631283,101.303771723,1734609289.58
8.18954412453,2.94455620956,101.303771908,1734609289.63
8.1877409732,2.94455605678,101.303772154,1734609289.68
8.18658428267,2.94455588467,101.303772393,1734609289.73
8.18534162361,2.94455569369,101.303772609,1734609289.78
8.18257499021,2.94455553456,101.303772826,1734609289.84
8.183750825,2.94455539316,101.303773042,1734609289.88
8.18980438355,2.9445552674,101.303773264,1734609289.93
8.1899948651,2.94455512611,101.303773505,1734609289.97
8.18925898429,2.94455494435,101.303773781,1734609290.05
8.19116073474,2.94455476144,101.303774112,1734609290.07
8.19038129877,2.94455458245,101.30377445,1734609290.13
8.18785782345,2.94455440599,101.303774796,1734609290.18
8.1882189652,2.94455423686,101.303775135,1734609290.23
8.18970534764,2.94455405872,101.303775476,1734609290.28
8.18365434371,2.94455387924,101.303775811,1734609290.33
8.19328746945,2.94455371067,101.303776172,1734609290.37
8.1948918486,2.94455351959,101.303776522,1734609290.44
8.18138495274,2.94455327795,101.30377683,1734609290.47
8.17023392487,2.94455304611,101.303777208,1734609290.54
8.17285419814,2.94455285049,101.303777595,1734609290.58
8.17227047775,2.94455263629,101.303777994,1734609290.66
8.17285785172,2.94455243096,101.303778395,1734609290.67
8.16491872072,2.94455222844,101.303778793,1734609290.73
8.16448510159,2.94455204183,101.303779166,1734609290.78
8.15894499887,2.94455188257,101.303779468,1734609290.83
8.156772702,2.94455177157,101.303779705,1734609290.88
8.16007043701,2.94455169933,101.303779909,1734609290.94
8.16586226225,2.94455163136,101.303780092,1734609290.98
8.16562584788,2.94455156,101.303780232,1734609291.05
8.16522001661,2.9445514923,101.303780317,1734609291.08
8.16456955113,2.94455145202,101.303780427,1734609291.13
8.17042758316,2.94455141457,101.303780532,1734609291.28
8.1724634096,2.94455137264,101.303780643,1734609291.29
8.16998417862,2.94455131134,101.303780799,1734609291.29
8.17294274643,2.94455122613,101.303781041,1734609291.33
8.1881201202,2.94455113362,101.303781326,1734609291.37
8.18282145914,2.94455095749,101.303781598,1734609291.43
8.17866761703,2.94455077121,101.303781906,1734609291.48
8.18319986202,2.94455062018,101.303782208,1734609291.53
8.18206958938,2.94455047558,101.303782507,1734609291.57
8.17720771953,2.94455033577,101.303782816,1734609291.63
8.18096648343,2.94455020047,101.303783114,1734609291.67
8.18656616844,2.94455005072,101.303783429,1734609291.72
8.18725853879,2.94454985651,101.303783769,1734609291.77
8.18803781364,2.94454966661,101.303784125,1734609291.83
8.18619087245,2.94454948479,101.30378448,1734609291.87
8.18622045033,2.94454931666,101.303784866,1734609291.93
8.17303623911,2.94454912168,101.303785243,1734609291.98
8.17468632199,2.94454895474,101.30378561,1734609292.07
8.18156499043,2.94454877844,101.303785993,1734609292.08
8.18534617592,2.94454859607,101.303786356,1734609292.14
8.17795913573,2.94454838824,101.303786713,1734609292.18
8.17552319169,2.94454818717,101.303787118,1734609292.26
8.17711921968,2.944547963,101.303787512,1734609292.28
8.17861662619,2.94454774758,101.303787914,1734609292.34
8.1785636358,2.94454755908,101.303788292,1734609292.39
8.18287630659,2.94454736231,101.303788704,1734609292.43
8.18093424104,2.94454715551,101.30378909,1734609292.48
8.17694207653,2.94454695536,101.303789469,1734609292.56
8.17592734564,2.94454676572,101.303789878,1734609292.58
8.18223156501,2.9445466044,101.303790291,1734609292.63
8.18533521798,2.94454642669,101.303790683,1734609292.68
8.17284446396,2.94454622987,101.303791094,1734609292.73
8.1712912498,2.94454604102,101.303791503,1734609292.78
8.1764544053,2.94454585347,101.303791896,1734609292.83
8.17629664298,2.94454565972,101.303792292,1734609292.88
8.17003799602,2.94454547161,101.303792679,1734609292.93
8.17205164768,2.94454527954,101.303793066,1734609292.97
8.17209028825,2.94454506729,101.303793472,1734609293.06
8.16991404537,2.94454483525,101.303793842,1734609293.07
8.16768106073,2.94454460301,101.30379423,1734609293.13
8.16930276155,2.94454439454,101.303794643,1734609293.18
8.16011229996,2.94454398459,101.303795412,1734609293.27
8.1655509742,2.94454380931,101.303795817,1734609293.36
8.16849486716,2.9445436086,101.303796226,1734609293.39
8.1522679003,2.94454333317,101.303796667,1734609293.44
8.15265669674,2.94454306875,101.303797192,1734609293.5
8.14833709598,2.94454275682,101.303797723,1734609293.53
8.14212838002,2.94454245297,101.303798286,1734609293.57
8.14758141525,2.94454217279,101.303798846,1734609293.63
8.13847314101,2.94454183954,101.303799372,1734609293.69
8.13853007276,2.94454151364,101.303799869,1734609293.73
8.14311017655,2.94454122188,101.30380037,1734609293.79
8.14580305945,2.94454093594,101.303800898,1734609293.84
8.14456447121,2.94454063896,101.303801427,1734609293.91
8.15037143417,2.94454033258,101.303801981,1734609293.94
8.16183072142,2.94454003637,101.303802604,1734609293.98
8.15577857289,2.9445397035,101.303803249,1734609294.05
8.15308075957,2.94453936806,101.303803911,1734609294.08
8.15046752989,2.944539046,101.303804566,1734609294.13
8.1470358409,2.9445387387,101.303805164,1734609294.18
8.15136936679,2.94453846877,101.303805802,1734609294.23
8.14448304288,2.94453816318,101.303806372,1734609294.28
8.1456515789,2.94453786582,101.303806924,1734609294.34
8.15104501788,2.94453754956,101.303807512,1734609294.4
8.1463631494,2.94453716882,101.303808104,1734609294.43
8.15073885489,2.94453682578,101.303808752,1734609294.48
8.15257433616,2.94453648976,101.303809398,1734609294.55
8.14653054997,2.94453614177,101.303810032,1734609294.57
8.14364913758,2.94453578813,101.303810659,1734609294.63
8.14608168788,2.94453544632,101.303811284,1734609294.67
8.14613686781,2.94453509824,101.303811864,1734609294.75
8.14046158362,2.94453477231,101.303812461,1734609294.77
8.1443328457,2.94453445751,101.30381309,1734609294.83
8.14646718279,2.94453416361,101.303813712,1734609294.88
8.1503249919,2.9445338375,101.303814348,1734609294.94
8.1506254999,2.94453348134,101.303815004,1734609294.98
8.1452890262,2.94453310821,101.303815663,1734609295.06
8.1430031145,2.94453272728,101.303816311,1734609295.07
8.13526192401,2.94453230127,101.303816988,1734609295.12
8.12191880587,2.94453189495,101.303817645,1734609295.17
8.12565325573,2.94453154734,101.303818314,1734609295.23
8.1287667444,2.94453120012,101.303818924,1734609295.27
8.13516223524,2.94453087727,101.303819513,1734609295.33
8.14014982618,2.94453054219,101.303820061,1734609295.39
8.14652611688,2.94453017684,101.303820669,1734609295.43
8.15453511849,2.94452980468,101.303821341,1734609295.47
8.15892421361,2.94452946664,101.303822081,1734609295.55
8.16503467318,2.9445291366,101.303822859,1734609295.58
8.15900817886,2.94452879383,101.303823582,1734609295.63
8.15200101119,2.94452843333,101.303824285,1734609295.69
8.15364816878,2.94452806891,101.30382495,1734609295.74
8.15169872344,2.94452765129,101.303825601,1734609295.78
8.14967865311,2.94452723341,101.303826291,1734609295.84
8.15173242986,2.94452682326,101.30382695,1734609295.88
8.15554733202,2.94452644826,101.303827682,1734609295.93
8.15821634885,2.94452605001,101.303828435,1734609295.98
8.15878133569,2.94452564025,101.303829226,1734609296.05
8.16083543561,2.94452519603,101.303830001,1734609296.08
8.16148997284,2.944524741,101.303830795,1734609296.15
8.16250838898,2.94452427337,101.30383162,1734609296.18
8.16435709689,2.94452384712,101.303832454,1734609296.25
8.17648376338,2.94452345142,101.303833239,1734609296.28
8.18386986293,2.94452303483,101.303834018,1734609296.34
8.17816699948,2.94452258558,101.3038349,1734609296.37
8.18579866178,2.94452210944,101.303835887,1734609296.43
8.1817376269,2.94452156076,101.303836888,1734609296.48
8.17699407041,2.9445210158,101.303837875,1734609296.55
8.1760742534,2.94452045354,101.303838814,1734609296.57
8.16923571751,2.94451991488,101.303839695,1734609296.64
8.17157729808,2.94451942344,101.303840528,1734609296.68
8.17037594505,2.9445189651,101.303841329,1734609296.73
8.16610782966,2.94451853825,101.303842151,1734609296.78
8.16100887954,2.94451802626,101.303843052,1734609296.83
8.1631806232,2.94451748848,101.303844011,1734609296.88
8.16133314278,2.9445169419,101.303844954,1734609296.93
8.15843771584,2.94451640558,101.30384586,1734609296.98
8.1514824992,2.94451542997,101.303847727,1734609297.1
8.15232048556,2.9445149642,101.30384863,1734609297.14
8.14753115363,2.94451453772,101.303849555,1734609297.18
8.14108858723,2.94451404138,101.303850443,1734609297.23
8.14108970109,2.94451349947,101.303851251,1734609297.31
8.1417145608,2.9445129822,101.303852033,1734609297.34
8.14253846183,2.94451253001,101.303852858,1734609297.39
8.14012727048,2.94451212776,101.30385372,1734609297.44
8.14284700248,2.94451170936,101.303854643,1734609297.48
8.14791518077,2.94451122407,101.303855537,1734609297.54
8.14196283929,2.94451068197,101.303856373,1734609297.57
8.13750335295,2.94451019401,101.303857262,1734609297.63
8.13923117053,2.94450974979,101.303858165,1734609297.69
8.15059328638,2.94450933367,101.303858989,1734609297.73
8.15871424228,2.94450892981,101.303859807,1734609297.78
8.15999097191,2.94450849683,101.303860654,1734609297.83
8.15633388981,2.94450798748,101.303861521,1734609297.87
8.1585116582,2.94450751146,101.303862337,1734609297.93
8.15735976677,2.94450703211,101.303863196,1734609297.97
8.15822768677,2.94450657022,101.303864105,1734609298.05
8.15482312068,2.9445061246,101.303865032,1734609298.07
8.15615910199,2.94450570836,101.303865917,1734609298.12
8.15984115843,2.94450531055,101.303866758,1734609298.17
8.1580161145,2.94450489383,101.303867622,1734609298.25
8.16504273843,2.94450449252,101.303868409,1734609298.28
8.17517490964,2.94450411703,101.303869236,1734609298.32
8.17900304589,2.94450368981,101.303870151,1734609298.37
8.16661488451,2.9445031983,101.303871115,1734609298.42
8.16950601432,2.94450266991,101.30387206,1734609298.49
8.16750772018,2.94450210214,101.303872917,1734609298.56
8.16876128688,2.94450149754,101.303873651,1734609298.58
8.16730931494,2.94450092561,101.303874436,1734609298.63
8.16287836432,2.94450040503,101.303875248,1734609298.68
8.16356687527,2.9444998941,101.303876071,1734609298.73
8.1701595597,2.94449943196,101.303876925,1734609298.79
8.17390140705,2.94449903578,101.303877849,1734609298.84
8.17026697006,2.94449859383,101.303878813,1734609298.88
8.17324984353,2.9444981701,101.303879759,1734609298.93
8.17233858537,2.94449775729,101.303880712,1734609298.98
8.17221590318,2.94449728742,101.30388167,1734609299.07
8.16980243754,2.94449683781,101.303882612,1734609299.08
8.17591646966,2.94449637152,101.303883496,1734609299.13
8.16698794719,2.94449590183,101.303884375,1734609299.19
8.1733466126,2.94449542274,101.303885269,1734609299.23
8.17336162273,2.94449488954,101.303886151,1734609299.28
8.17707148567,2.94449435984,101.303887035,1734609299.34
8.17471007165,2.94449383701,101.303887878,1734609299.38
8.17345423717,2.94449335834,101.30388877,1734609299.43
8.17105248384,2.94449291712,101.303889705,1734609299.48
8.175309496,2.94449250943,101.303890636,1734609299.54
8.17934403103,2.94449209894,101.303891561,1734609299.58
8.17234298773,2.9444917028,101.303892571,1734609299.63
8.17315811664,2.94449138869,101.30389359,1734609299.68
8.17664738465,2.94449100421,101.303894485,1734609299.73
8.18128283694,2.94449055688,101.30389532,1734609299.78
8.17854065076,2.94449002372,101.303896161,1734609299.83
8.17788619176,2.94448940049,101.303896947,1734609299.87
8.18164672889,2.94448880047,101.303897773,1734609299.94
8.18262790795,2.94448821165,101.303898624,1734609299.98
8.17512958031,2.94448758362,101.303899532,1734609300.06
8.17134417593,2.94448703078,101.303900504,1734609300.08
8.17037391383,2.94448649185,101.30390137,1734609300.13
8.16637174785,2.94448597591,101.30390212,1734609300.17
8.16279111523,2.94448560764,101.30390288,1734609300.23
8.15257929265,2.94448532507,101.303903503,1734609300.27
8.15641756542,2.9444851505,101.303903954,1734609300.36
8.16502364352,2.94448509227,101.303904271,1734609300.38
8.16795368586,2.94448503351,101.30390456,1734609300.43
8.16896638554,2.9444849349,101.303904825,1734609300.47
8.16986625269,2.9444848265,101.303905,1734609300.54
8.17476498056,2.94448471741,101.303905128,1734609300.57
8.17176786251,2.9444846381,101.303905188,1734609300.63
8.16853158455,2.94448464299,101.303905132,1734609300.67
8.16856641322,2.94448472905,101.303904915,1734609300.72
8.17556970008,2.94448488117,101.30390463,1734609300.77
8.17856315989,2.94448503951,101.303904386,1734609300.85
8.18122909591,2.94448514218,101.303904229,1734609300.9
8.1807618998,2.94448516945,101.303904206,1734609300.94
8.1787439594,2.944485124,101.303904334,1734609300.98
8.17232630216,2.94448503984,101.303904492,1734609301.05
8.17216547206,2.94448497131,101.303904579,1734609301.08
8.17404114176,2.94448494748,101.303904617,1734609301.13
8.17225162033,2.94448494746,101.30390463,1734609301.18
8.17653837893,2.94448497549,101.303904648,1734609301.25
8.17874810565,2.94448500228,101.303904612,1734609301.29
8.17652955092,2.94448499648,101.303904517,1734609301.36
8.17787680589,2.94448498248,101.303904451,1734609301.38
8.1808093898,2.94448497123,101.303904429,1734609301.44
8.17939241882,2.94448497201,101.303904445,1734609301.49
8.17653194815,2.94448498902,101.303904498,1734609301.54
8.17522282433,2.94448499484,101.30390457,1734609301.59
8.16960721277,2.94448498306,101.303904575,1734609301.63
8.17304200493,2.94448498617,101.303904542,1734609301.67
8.17212050129,2.94448499469,101.303904547,1734609301.73
8.17198395263,2.94448499236,101.303904517,1734609301.77
8.17396387178,2.94448500529,101.303904506,1734609301.83
8.17304285243,2.94448500759,101.303904493,1734609301.87
8.17306522932,2.94448498856,101.303904485,1734609301.93
8.1723793773,2.94448495318,101.303904489,1734609301.98
8.16886990611,2.94448492403,101.303904501,1734609302.05
8.16934214719,2.94448492842,101.303904545,1734609302.07
8.16588726453,2.9444849387,101.303904568,1734609302.13
8.16748479009,2.94448497345,101.303904542,1734609302.17
8.1694536712,2.94448499012,101.303904511,1734609302.22
8.17080540676,2.94448500531,101.303904492,1734609302.27
8.17144647334,2.94448500473,101.303904495,1734609302.32
8.17304762173,2.94448499912,101.303904496,1734609302.38
8.1700777635,2.9444849834,101.303904507,1734609302.42
8.16844498087,2.94448497187,101.303904524,1734609302.49
8.16789352428,2.94448494846,101.303904516,1734609302.53
8.16733357217,2.94448493971,101.303904518,1734609302.58
8.1679000631,2.94448494986,101.30390453,1734609302.63
8.17009478249,2.94448496174,101.30390453,1734609302.7
8.17844056059,2.94448498691,101.303904512,1734609302.73
8.17805089988,2.94448500351,101.303904508,1734609302.78
8.1779145645,2.94448500599,101.303904509,1734609302.83
8.17795071006,2.94448500238,101.30390452,1734609302.88
8.17888902966,2.94448500505,101.303904533,1734609302.93
8.1762999082,2.94448498404,101.303904525,1734609302.98
8.17199177481,2.94448498172,101.303904531,1734609303.05
8.17050368991,2.94448496963,101.303904536,1734609303.08
8.17585316394,2.94448497621,101.303904523,1734609303.14
8.17492428701,2.94448497051,101.303904516,1734609303.18
